ID_ALUNO,IDADE,ANO_INGRESSO,FORMA_INGRESSO,ANO_EVASAO,FORMA_EVASAO,NATURALIDADE,ETNIA,DEFICIENCIAS,COTAS,BOLSA
6C1AEC706FFC46D4BB34DADD5B853BE9,19-25 anos,2015,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Preta,Sem Deficiencia,Geral,Não Possuia
6C91E2BFB5160AE267D4F353CF706F52,26-35 anos,2012,Enem,2019,Formado,Porto Velho-RO,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
6D061501B6395B30CFB6AAA256E138AF,19-25 anos,2012,Enem,2016,Formado,Belo Horizonte-MG,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
6D390DCB6EACA31079E9876887A36006,Menos de 19 anos,2013,Processo Seletivo - SiSU,2019,Formado,Rio Branco-AC,Parda,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas independente de renda",Possuia
6DDD67DDA226C05F00795F05F37F3797,Menos de 19 anos,2019,Processo Seletivo - SiSU,,Sem Evasao,Cruzeiro do Sul-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
6F1110B10375FC596C6CEA03FD3E1D24,Menos de 19 anos,2010,Vestibular,2014,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
6F240678A0A4B55D7F4046426B637FEC,Menos de 19 anos,2011,Vestibular,2016,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
6F350848B6612B5249DAAA73CEC0189B,Acima de 35 anos,2008,Vestibular,2010,Desistencia,Tarauaca-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
6FCDB2951819A022C6C46C51F89DF49A,Acima de 35 anos,2016,Processo Seletivo - SiSU,2018,Jubilamento,Rio Branco-AC,Branca,Fisica,Candidatos Deficientes,Não Possuia
70C278E66C9BC7683F0AD2748F694B43,19-25 anos,2011,Transferencia Externa,2014,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
70D482756D8B73A1F758D9CBECDF4626,19-25 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
70EFBF02D17896982D2D1D0D249D51E2,Menos de 19 anos,2013,Processo Seletivo - SiSU,2017,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Vagas destinadas aos candidatos de escola publica e baixa renda,Não Possuia
70F2C0AD8B6739693E211445CDA05B1E,19-25 anos,2019,Processo Seletivo - SiSU,,Sem Evasao,Brasileia-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Possuia
7144E2BA113BACDD760B73AE7478C74E,Acima de 35 anos,2012,Enem,2016,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Possuia
714CB7478D98B1CB51D1F5F515F060C7,Acima de 35 anos,2008,Vestibular,2014,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
71985D378F51D215DD24FDB8026F30CB,Acima de 35 anos,2019,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
71A54E430B70564CC40786DDD4789B2F,Acima de 35 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Deficiente,Não Possuia
71D3E01703573235370836712A568D26,Menos de 19 anos,2021,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
71F6E8934D73BA40D59EDF694A65D456,19-25 anos,2014,Processo Seletivo - SiSU,2016,Jubilamento,Feijo-AC,Branca,Sem Deficiencia,Vagas destinadas aos candidatos de escola publica independente de renda,Não Possuia
723CAE5B3E5291141A34A208E3F1D096,Menos de 19 anos,2012,Enem,2018,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
72538B53FFE9BEB63D6F5650455C0F8F,Menos de 19 anos,2015,Processo Seletivo - SiSU,2015,Desistencia,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Geral,Não Possuia
72A6D73AB903FFB7B81F5FC679103A7E,19-25 anos,2008,Vestibular,2016,Jubilamento,Placido de Castro-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
7318EEBBEA30CEA9561C1EDFBF3A3451,Acima de 35 anos,2013,Processo Seletivo - SiSU,2014,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Vagas destinadas aos candidatos de escola publica e baixa renda,Não Possuia
73FE05CF8B7F2F65D26444D2BADB9DC1,Acima de 35 anos,2017,Processo Seletivo - SiSU,2017,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda,Não Possuia
74174EA65E77A5B8BC65B09BCAF9999B,19-25 anos,2019,Nao informado,2023,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
747AC0E3A7F4B8A385B039573B4AC3C5,Acima de 35 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
74A14DC6BE3D469770F53DD3FB93C6C4,26-35 anos,2009,Vestibular,2014,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
74D3B2328ADADBD5C9740B050D0A333C,Menos de 19 anos,2009,Vestibular,2012,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
750ED96F0D56D3346CDA66D24BC0CBD5,19-25 anos,2009,Vestibular,2018,Jubilamento,Nao informado,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
754ABF02507264C05C99E9880A63BAC2,Acima de 35 anos,2010,Vestibular,2018,Jubilamento,Fortaleza-CE,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
75B40A18EDB931F3AD12CB1455BC247D,Acima de 35 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Preta,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Não Possuia
75B8241ED29D71D3011AE167116E722C,Menos de 19 anos,2010,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
760E8964CB1CA4375EC8EFF22E08346C,Menos de 19 anos,2018,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
7683638ECEF885821FCA785ADA4993B2,Acima de 35 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Possuia
7686068674869A65771830AA499930EA,Menos de 19 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Cruzeiro do Sul-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
76A6C6F29439524B44A377E12E800054,Menos de 19 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Possuia
76AB87E10AD605CDBC52F5AEF2199E8A,Menos de 19 anos,2017,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Preta,Sem Deficiencia,"Candidatos de Escola Publica Independente de Renda (Pretos, Pardos e Indigenas)",Possuia
76D3456B2B1796C66ABFD6FE422ADB0A,19-25 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Brasileia-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
76D38AA88F8A943A758349DDF3B5CDE9,19-25 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
771A83C3AAB78A8115BE5E2E93D2B534,Menos de 19 anos,2016,Processo Seletivo - SiSU,2023,Jubilamento,Altamira-PA,Parda,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Não Possuia
77415B528FEAEA76B34180A6F6412E77,Acima de 35 anos,2016,Processo Seletivo - SiSU,2016,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,Geral,Não Possuia
775A90DC133A5870654DC448E95CE41B,Acima de 35 anos,2010,Vestibular,2014,Jubilamento,Xapuri-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
7819E02EC5B498144A0EBEE3C46E93B9,Menos de 19 anos,2018,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
785A4B39CA0768EBD5BE9064105F0705,Menos de 19 anos,2008,Vestibular,2008,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
788117E45830FE1FF21DA0C7C7A6AFF5,Menos de 19 anos,2020,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
78D2EF62FDA6FCC601C6669D22B8EB28,Acima de 35 anos,2021,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
78E48060C888D130931A982E21AD8B2F,19-25 anos,2021,Processo Seletivo - SiSU,2023,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Possuia
78FB8DC1B14A82293E927B729C7A792B,Menos de 19 anos,2020,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Possuia
78FFAAADD841E4C71322637CB77C5693,19-25 anos,2021,Processo Seletivo - SiSU,2023,Jubilamento,Xapuri-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Não Possuia
79356467B5F0974FA28A85F243736F1D,Acima de 35 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
796E0358D2325EA224BAF084DBECA14F,19-25 anos,2011,Vestibular,2014,Jubilamento,Nao informado,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
7998EE341A2B3FFE1F5B8F11C0E78D11,19-25 anos,2017,Processo Seletivo - SiSU,2018,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica Independente de Renda (Pretos, Pardos e Indigenas)",Não Possuia
79E410FB9488B208773459FA9249205F,Menos de 19 anos,2009,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
7A15F2C706072346E7638D0ED6DE09EB,Menos de 19 anos,2013,Processo Seletivo - SiSU,2020,Formado,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Vagas destinadas aos candidatos de escola publica e baixa renda,Possuia
7A1BC993C84AA757A165FBC2984AE42F,Acima de 35 anos,2009,Vestibular,2013,Formado,Rio Branco-AC,Indigena,Sem Deficiencia,Ampla Concorrencia,Possuia
7A66484D6D916DCF62D300D65A8F003C,Menos de 19 anos,2012,Enem,2018,Jubilamento,Rio Branco-AC,Nao Declarada,Fisica,Ampla Concorrencia,Possuia
7AA0C0A3E9F181BC2DD0E35ECAE62DD9,19-25 anos,2011,Vestibular,2014,Jubilamento,Nao informado,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
7AA2DEFF124D9532B2FD1320635E2B71,19-25 anos,2020,Processo Seletivo - SiSU,,Sem Evasao,Niteroi-RJ,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
7B1BA3D66D351E68AC0CF45DCF429147,19-25 anos,2015,Processo Seletivo - SiSU,2023,Formado,Jatai-GO,Nao Declarada,Deficiencia Sensorial Auditiva,Candidatos Deficientes,Possuia
7C09C2A7D351667D881C5341239F8D8F,Acima de 35 anos,2009,Vestibular,2014,Jubilamento,Fortaleza-CE,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
7CA7066DE79A392C500A95AA6331B3EA,26-35 anos,2021,Processo Seletivo - SiSU,2023,Desistencia,Fortaleza-CE,Parda,Deficiencia Mental,Candidatos com deficiencia,Possuia
7CA7439B4C9FE8997B4653511508D567,Acima de 35 anos,2021,Processo Seletivo - SiSU,,Sem Evasao,Tarauaca-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Possuia
7CBD2A56F3BD5796FE663F8FF3F39FEE,Menos de 19 anos,2018,Processo Seletivo - SiSU,2018,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
7D9333484136F9BEE0B36AEF0D8B079F,Menos de 19 anos,2014,Processo Seletivo - SiSU,2015,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas de baixa renda",Possuia
7DC648573025E45AD653E535FABFD1AE,19-25 anos,2008,Transferencia Externa,2012,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
7DF552440682AA175B6BA97FF4522AD8,Menos de 19 anos,2011,Vestibular,2016,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
7E14789FE83B34E8C0F2FAFF79C8975C,Menos de 19 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
7E53526FC58A32E5452294826783A54B,Menos de 19 anos,2009,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
7E57E1310F10C1A7FEA50EB20669B057,Menos de 19 anos,2015,Processo Seletivo - SiSU,2017,Jubilamento,Porto Walter-AC,Preta,Sem Deficiencia,"Candidatos de Escola Publica Independente de Renda (Pretos, Pardos e Indigenas)",Não Possuia
7EA8AB0391886981CCC4E603F1424A5A,Menos de 19 anos,2018,Transferencia Externa,,Sem Evasao,Tarauaca-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Possuia
7F68B037B2BE7A687E24B9C2C3C03E9A,Menos de 19 anos,2019,Processo Seletivo - SiSU,,Sem Evasao,Feijo-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Não Possuia
7FDFBDB466640E43E4DA51B6295E2BF2,19-25 anos,2015,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Possuia
804589C2558377B846122344FDC54A72,Acima de 35 anos,2015,Processo Seletivo - SiSU,2015,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda,Possuia
80C713EF32F2CB8AE3361DBD27A9C81B,19-25 anos,2017,Transferencia Externa,2023,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
80CD9A9768E06F1D1A8335ABF22B56E6,Menos de 19 anos,2018,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Possuia
80F697DA6DC66FF8FD7F33F79D58AB80,Menos de 19 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Cruzeiro do Sul-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Possuia
813C26FC0C3BF64573A10EAFB3F8E5EE,Menos de 19 anos,2013,Processo Seletivo - SiSU,2016,Formado,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Vagas destinadas aos candidatos de escola publica e baixa renda,Possuia
81E68999106D6798ECA552CBB9337751,Menos de 19 anos,2009,Vestibular,2012,Desistencia,Porto Velho-RO,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8206A42A49E26F8419132A9C97E016F6,Menos de 19 anos,2010,Vestibular,2017,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
8257FE03047E82B57406ED493C6E8913,19-25 anos,2020,Transferencia Externa,2022,Desistencia,Caruaru-PE,Parda,Sem Deficiencia,Ampla concorrencia 3º Periodo,Não Possuia
82890048E6491BF26EDCB8987D19A6AE,Acima de 35 anos,2018,Transferencia Externa,2022,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
82CE994BAF8F5E47F62F12B35ADECF03,19-25 anos,2011,Vestibular,2017,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
82DEEDBD02182DB7AEA66208A6A7E414,26-35 anos,2014,Processo Seletivo - SiSU,2018,Jubilamento,Xapuri-AC,Parda,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas de baixa renda",Possuia
832CB5843D4B85B3AFB7D9A659CF9C41,Menos de 19 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Não Possuia
83F33F6498DF639A8476F5315E415AB2,Menos de 19 anos,2020,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Preta,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda,Não Possuia
840B2C22EFCA496F247CAA4063CADD8C,Acima de 35 anos,2018,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Preta,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Não Possuia
842CA578342915CCB8AE069595BA7233,Acima de 35 anos,2008,Transferencia Externa,2012,Formado,Senador Guiomard-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8467AE9D40EAB0D2E959428E140468CE,Acima de 35 anos,2012,Enem,2022,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
85661ED56B052A83A3F03ED7844BE0BC,Acima de 35 anos,2019,Reopcao de Curso,2022,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
85CEF7747C65F4A841426D6FDD329449,Menos de 19 anos,2015,Processo Seletivo - SiSU,2016,Desistencia,Rio Branco-AC,Nao Declarada,Outras Necessidades,Geral,Não Possuia
85D6066AB1D290B884A7F171042DC1CA,19-25 anos,2010,Vestibular,2012,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8607FF197189E941C0864127EEE318DF,Menos de 19 anos,2011,Vestibular,2014,Jubilamento,Nao informado,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
860FE1A72849DE8657E95C3FBD819233,19-25 anos,2011,Vestibular,2022,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8644904D5B64C5C3111996D2D545CA9D,19-25 anos,2009,Vestibular,2012,Jubilamento,Pimenta Bueno-RO,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
864CAD4099C354B43895D810E48C20FA,19-25 anos,2018,Processo Seletivo - SiSU,2022,Jubilamento,Cruzeiro do Sul-AC,Branca,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda,Não Possuia
868D02A57C9D48E2D224D42FDDD4DD0D,Acima de 35 anos,2020,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda,Não Possuia
8708CC4B4FD657032EDDC86555279921,Acima de 35 anos,2011,Vestibular,2014,Jubilamento,Nao informado,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
87159DF0DCD6D3B95E9F8219091C28D2,26-35 anos,2016,Processo Seletivo - SiSU,2018,Jubilamento,Belem-PA,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda,Não Possuia
8750CECE0F8B031D0DF80EA8D1345D01,Acima de 35 anos,2011,Vestibular,2018,Jubilamento,Nao informado,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
876A8CC9B9E7E41DC4E2A565CE31DCD4,Acima de 35 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
87876CA731B4C56B3F48110C953E0401,Menos de 19 anos,2016,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Possuia
881880AF84E2764037CDCEB2A8230CBB,Acima de 35 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Goiania-GO,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Não Possuia
881E945C3B5CCF17103ECCA2B675585F,19-25 anos,2008,Transferencia Externa,2014,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8822DC57850265F1E20F51F5D17D1E21,Menos de 19 anos,2021,Processo Seletivo - SiSU,,Sem Evasao,Guajara-Mirim-RO,Preta,Sem Deficiencia,Ampla Concorrencia,Não Possuia
882E283E7A4CCBD2E58772CF77FA937E,19-25 anos,2014,Processo Seletivo - SiSU,2017,Formado,Rio Branco-AC,Parda,Fisica,Vagas destinadas aos candidatos deficientes,Não Possuia
884C4BEDDD8C98BB3B016BDFCC1BCDF8,26-35 anos,2020,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Não Possuia
885E930A8D8D3BCD0828730A9F9A943F,Acima de 35 anos,2020,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Preta,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Possuia
88BB32F17CF7838BE4145ABE4A952A08,19-25 anos,2019,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Possuia
8B1CCCF5369D9DB9BC92A9F1A6EC825B,19-25 anos,2017,Processo Seletivo - SiSU,2017,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8B1ECBD9589C577AD109BEA50B84D195,26-35 anos,2010,Vestibular,2014,Jubilamento,Feijo-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8B48E30332FC417534491CE3FDA913B9,19-25 anos,2011,Vestibular,2014,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8B4A91FC31792DE78BF05BD0E87A23DF,19-25 anos,2010,Vestibular,2014,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
8B5E7836DD068601D1D820B4147FDE37,Menos de 19 anos,2018,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda,Possuia
8B78421D9AB29962EF6082F8233FBCEC,Acima de 35 anos,2010,Vestibular,2018,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
8B9322A8DDE2E93F4CF2A9A2035E10BC,Menos de 19 anos,2011,Vestibular,2016,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8BB30D678AE46C02570C83038EF64980,Menos de 19 anos,2013,Processo Seletivo - SiSU,2015,Desistencia,Rio Branco-AC,Nao Declarada,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas de baixa renda",Não Possuia
8BDA4B25147CE41DF8B0637939F50901,19-25 anos,2019,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda,Possuia
8C18D2A16E425E3B6DD98D6831B129FE,Menos de 19 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8C57C059B482AAB74CA9F368DC9DA524,19-25 anos,2019,Transferencia Externa,2022,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8C76A917F300E4705DDAE8EA128662D6,19-25 anos,2021,Transferencia Ex-Oficio,,Sem Evasao,Uruguaiana-RS,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8C8EE26D59B77A94DC6747A41E7C3AF0,Acima de 35 anos,2010,Vestibular,2014,Jubilamento,Ariquemes-RO,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
8C9098C26373ECC66094C7A9BFEB0AF8,Acima de 35 anos,2018,Processo Seletivo - SiSU,2022,Desistencia,Pindamonhangaba-SP,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8CE2EB65DE03109E27FC0D7973AB2797,26-35 anos,2018,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8D34DD2CCE45EF1B962A93037AB1698C,Menos de 19 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8DC56B3DD5380FCD7402CE0FBC75CB1E,Acima de 35 anos,2015,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica Independente de Renda (Pretos, Pardos e Indigenas)",Não Possuia
8E88FE29CB3A403B1A7E55B0BB87650D,19-25 anos,2021,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8EE4A89E4B4BBD9B4281E6C9A91CD032,Menos de 19 anos,2021,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8EEEDC66EA8FBCDF2E74294037C2F389,Menos de 19 anos,2011,Vestibular,2014,Jubilamento,Cruzeiro do Sul-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8F1132DB5EDD938B22F6167B7F67D82B,19-25 anos,2012,Enem,2016,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8F5885C76D3C40CE72CE7DA461074D10,19-25 anos,2022,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Não Possuia
8FC133B1AE4B3A3BC830BF46021EB7E9,19-25 anos,2014,Processo Seletivo - SiSU,2017,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas de baixa renda",Possuia
8FDC63B3D342CB84A8452DBD3701B098,19-25 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
8FFDCADE0D19115E2B5BEDB1D94DC878,Menos de 19 anos,2014,Processo Seletivo - SiSU,2016,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas independente de renda",Possuia
90058A744530B3EF0B89A4C02AEE626C,19-25 anos,2010,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
9012A1C75D959D58EDD3A3FC1C0F5B75,Acima de 35 anos,2018,Processo Seletivo - SiSU,,Sem Evasao,Cruzeiro do Sul-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
90D1A7E08E92EBAA9D41029C13B3705E,Menos de 19 anos,2018,Processo Seletivo - SiSU,2023,Formado,Rio Branco-AC,Amarela,Sem Deficiencia,Ampla Concorrencia,Possuia
